entry_time,exit_time,position,entry_price,exit_price,size,pnl,exit_reason,bars_held,market_conditions,daily_pnl,trades_today,balance
2025-06-12 10:30:00,2025-06-12 10:45:00,BUY,3342.39,3345.91,0.01,35.2,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 7.090678262602106e-08, 'scaled_prediction': 3.545339131301053e-05}",70.4,184,1129.833762492581
2025-06-12 11:00:00,2025-06-12 11:15:00,BUY,3350.39,3358.69,0.01,83.0,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 6.06425310535855e-08, 'scaled_prediction': 3.0321265526792753e-05}",166.0,185,1212.833762492581
2025-06-12 11:30:00,2025-06-12 11:45:00,BUY,3358.38,3356.89,0.01,-14.9,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.5844122860912943e-07, 'scaled_prediction': 0.00012922061430456472}",-29.8,186,1197.9337624925809
2025-06-12 12:15:00,2025-06-12 12:45:00,BUY,3361.28,3365.15,0.01,38.7,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.295904011759259e-08, 'scaled_prediction': 1.6479520058796296e-05}",77.4,187,1236.633762492581
2025-06-12 13:30:00,2025-06-12 14:00:00,BUY,3381.89,3385.3,0.01,34.1,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.346678276077372e-07, 'scaled_prediction': 0.0001673339138038686}",68.2,188,1270.7337624925808
2025-06-12 14:15:00,2025-06-12 14:30:00,BUY,3380.9,3376.93,0.01,-39.7,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.071138978028249e-07, 'scaled_prediction': 5.355694890141245e-05}",-79.4,189,1231.0337624925808
2025-06-12 14:45:00,2025-06-12 15:15:00,BUY,3379.18,3382.79,0.01,36.1,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.709798669468798e-07, 'scaled_prediction': 0.0002354899334734399}",72.2,190,1267.1337624925807
2025-06-12 15:30:00,2025-06-12 16:00:00,BUY,3388.15,3383.26,0.01,-48.9,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.8008426781829663e-07, 'scaled_prediction': 0.0001900421339091483}",-97.8,191,1218.2337624925806
2025-06-12 16:15:00,2025-06-12 16:30:00,BUY,3382.97,3398.07,0.01,151.0,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 5.439506494144194e-07, 'scaled_prediction': 0.00027197532470720967}",302.0,192,1369.2337624925806
2025-06-12 16:45:00,2025-06-12 17:00:00,BUY,3391.84,3387.13,0.01,-47.1,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 7.033192086181012e-07, 'scaled_prediction': 0.0003516596043090506}",-94.2,193,1322.1337624925807
2025-06-12 17:15:00,2025-06-12 17:30:00,BUY,3388.97,3387.84,0.01,-11.3,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.350008337967393e-07, 'scaled_prediction': 0.00016750041689836965}",-22.6,194,1310.8337624925807
2025-06-12 17:45:00,2025-06-12 18:00:00,BUY,3383.94,3380.15,0.01,-37.9,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.792583252972128e-07, 'scaled_prediction': 0.0001396291626486064}",-75.8,195,1272.9337624925806
2025-06-12 18:15:00,2025-06-12 18:45:00,BUY,3388.14,3385.89,0.01,-22.5,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.3021704177837776e-07, 'scaled_prediction': 0.0002151085208891889}",-45.0,196,1250.4337624925806
2025-06-12 19:00:00,2025-06-12 19:15:00,BUY,3386.49,3389.04,0.01,25.5,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.072004812986163e-07, 'scaled_prediction': 0.00020360024064930817}",51.0,197,1275.9337624925806
2025-06-12 19:30:00,2025-06-12 19:45:00,BUY,3388.38,3383.81,0.01,-45.7,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 6.400003331128205e-07, 'scaled_prediction': 0.00032000016655641024}",-91.4,198,1230.2337624925806
2025-06-12 20:00:00,2025-06-12 21:00:00,BUY,3381.33,3384.15,0.01,28.2,take_profit,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 7.462826323511739e-07, 'scaled_prediction': 0.0003731413161755869}",56.4,199,1258.4337624925806
2025-06-12 21:15:00,2025-06-12 21:45:00,BUY,3383.11,3386.04,0.01,29.3,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 6.882166490209101e-07, 'scaled_prediction': 0.00034410832451045505}",58.6,200,1287.7337624925806
2025-06-12 22:00:00,2025-06-12 23:00:00,BUY,3386.2,3388.76,0.01,25.6,take_profit,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.1586650107944576e-07, 'scaled_prediction': 0.00010793325053972288}",51.2,201,1313.3337624925805
2025-06-12 23:30:00,2025-06-13 01:00:00,BUY,3385.91,3382.61,0.01,-33.0,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 8.827885911267322e-08, 'scaled_prediction': 4.413942955633661e-05}",-66.0,202,1280.3337624925805
2025-06-13 01:15:00,2025-06-13 02:30:00,BUY,3382.63,3387.36,0.01,47.3,take_profit,9,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.7312871940175212e-07, 'scaled_prediction': 8.656435970087607e-05}",94.6,203,1327.6337624925804
2025-06-13 03:00:00,2025-06-13 03:15:00,BUY,3402.14,3413.95,0.01,118.1,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.550823019512097e-08, 'scaled_prediction': 1.7754115097560487e-05}",236.2,204,1445.7337624925804
2025-06-13 03:30:00,2025-06-13 03:45:00,BUY,3406.52,3416.62,0.01,101.0,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.0295417455793606e-07, 'scaled_prediction': 5.1477087278968024e-05}",202.0,205,1546.7337624925804
2025-06-13 04:00:00,2025-06-13 04:15:00,BUY,3425.67,3429.5,0.01,38.3,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.5185602143571745e-07, 'scaled_prediction': 0.00012592801071785873}",76.6,206,1585.0337624925803
2025-06-13 04:30:00,2025-06-13 04:45:00,BUY,3429.98,3427.32,0.01,-26.6,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.6819270978493096e-07, 'scaled_prediction': 8.409635489246547e-05}",-53.2,207,1558.4337624925804
2025-06-13 05:00:00,2025-06-13 05:15:00,BUY,3429.61,3433.09,0.01,34.8,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.132933393405987e-07, 'scaled_prediction': 5.664666967029935e-05}",69.6,208,1593.2337624925804
2025-06-13 05:30:00,2025-06-13 05:45:00,BUY,3437.81,3441.48,0.01,36.7,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.9065934350321183e-07, 'scaled_prediction': 0.00014532967175160592}",73.4,209,1629.9337624925804
2025-06-13 06:00:00,2025-06-13 06:15:00,BUY,3431.75,3430.66,0.01,-10.9,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.358863178355939e-07, 'scaled_prediction': 0.00016794315891779693}",-21.8,210,1619.0337624925803
2025-06-13 06:30:00,2025-06-13 06:45:00,BUY,3430.05,3425.72,0.01,-43.3,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.7727988090616627e-07, 'scaled_prediction': 0.00018863994045308313}",-86.6,211,1575.7337624925804
2025-06-13 07:00:00,2025-06-13 07:45:00,BUY,3427.94,3425.33,0.01,-26.1,stop_loss,5,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 5.950131162297674e-08, 'scaled_prediction': 2.9750655811488368e-05}",-52.2,212,1549.6337624925804
2025-06-13 08:30:00,2025-06-13 09:00:00,BUY,3423.59,3422.35,0.01,-12.4,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.0760774606165379e-07, 'scaled_prediction': 5.38038730308269e-05}",-24.8,213,1537.2337624925804
2025-06-13 10:00:00,2025-06-13 10:15:00,BUY,3412.86,3416.01,0.01,31.5,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 5.9248050009787656e-08, 'scaled_prediction': 2.962402500489383e-05}",63.0,214,1568.7337624925804
2025-06-13 10:30:00,2025-06-13 10:45:00,BUY,3416.34,3414.99,0.01,-13.5,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 9.496830897547615e-08, 'scaled_prediction': 4.7484154487738074e-05}",-27.0,215,1555.2337624925804
2025-06-13 11:15:00,2025-06-13 12:15:00,BUY,3423.47,3422.1,0.01,-13.7,stop_loss,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.3013748675610387e-07, 'scaled_prediction': 6.506874337805194e-05}",-27.4,216,1541.5337624925803
2025-06-13 18:30:00,2025-06-13 19:00:00,BUY,3424.23,3420.36,0.01,-38.7,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.5519322179180445e-07, 'scaled_prediction': 7.759661089590223e-05}",-77.4,217,1502.8337624925803
2025-06-13 19:15:00,2025-06-13 19:45:00,BUY,3426.95,3429.78,0.01,28.3,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 8.673947003915944e-08, 'scaled_prediction': 4.336973501957972e-05}",56.6,218,1531.1337624925802
2025-06-13 20:00:00,2025-06-13 20:30:00,BUY,3431.38,3429.4,0.01,-19.8,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 9.887767386048024e-08, 'scaled_prediction': 4.943883693024012e-05}",-39.6,219,1511.3337624925803
2025-06-13 20:45:00,2025-06-13 21:00:00,BUY,3430.5,3433.02,0.01,25.2,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 7.240491695296887e-08, 'scaled_prediction': 3.6202458476484435e-05}",50.4,220,1536.5337624925803
2025-06-13 21:30:00,2025-06-13 22:45:00,BUY,3435.14,3432.47,0.01,-26.7,stop_loss,9,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 5.959370175221075e-08, 'scaled_prediction': 2.9796850876105374e-05}",-53.4,221,1509.8337624925803
